agency_cd,site_no,Date,Flow,Flow_cd
USGS,08164000,1997-02-14,449,A
USGS,08164000,1997-02-15,180,A
USGS,08164000,1997-02-16,119,A
USGS,08164000,1997-02-17,91,A
USGS,08164000,1997-02-18,76,A
USGS,08164000,1997-02-19,68,A
USGS,08164000,1997-02-20,93,A
USGS,08164000,1997-02-21,1700,A
USGS,08164000,1997-02-22,2780,A
USGS,08164000,1997-02-23,511,A
USGS,08164000,1997-02-24,222,A
USGS,08164000,1997-02-25,163,A
USGS,08164000,1997-02-26,145,A
USGS,08164000,1997-02-27,152,A
USGS,08164000,1997-02-28,138,A
USGS,08164000,1997-03-01,120,A
USGS,08164000,1997-03-02,108,A
USGS,08164000,1997-03-03,98,A
USGS,08164000,1997-03-04,89,A
USGS,08164000,1997-03-05,82,A
USGS,08164000,1997-03-06,75,A
USGS,08164000,1997-03-07,69,A
USGS,08164000,1997-03-08,66,A
USGS,08164000,1997-03-09,63,A
USGS,08164000,1997-03-10,61,A
USGS,08164000,1997-03-11,87,A
USGS,08164000,1997-03-12,5350,A
USGS,08164000,1997-03-13,8140,A
USGS,08164000,1997-03-14,3010,A
USGS,08164000,1997-03-15,744,A
USGS,08164000,1997-03-16,482,A
USGS,08164000,1997-03-17,6230,A
USGS,08164000,1997-03-18,17800,A
USGS,08164000,1997-03-19,17700,A
USGS,08164000,1997-03-20,9640,A
USGS,08164000,1997-03-21,1480,A
USGS,08164000,1997-03-22,659,A
USGS,08164000,1997-03-23,446,A
USGS,08164000,1997-03-24,334,A
USGS,08164000,1997-03-25,333,A
USGS,08164000,1997-03-26,5010,A
USGS,08164000,1997-03-27,3940,A
USGS,08164000,1997-03-28,532,A
USGS,08164000,1997-03-29,339,A
USGS,08164000,1997-03-30,259,A
USGS,08164000,1997-03-31,230,A
USGS,08164000,1997-04-01,216,A
USGS,08164000,1997-04-02,1870,A
USGS,08164000,1997-04-03,6370,A
USGS,08164000,1997-04-04,13600,A
USGS,08164000,1997-04-05,23000,A
USGS,08164000,1997-04-06,16200,A
USGS,08164000,1997-04-07,6700,A
USGS,08164000,1997-04-08,1080,A
USGS,08164000,1997-04-09,676,A
USGS,08164000,1997-04-10,498,A
USGS,08164000,1997-04-11,3110,A
USGS,08164000,1997-04-12,33700,A
USGS,08164000,1997-04-13,28500,A
USGS,08164000,1997-04-14,8940,A
USGS,08164000,1997-04-15,1180,A
USGS,08164000,1997-04-16,712,A
USGS,08164000,1997-04-17,543,A
USGS,08164000,1997-04-18,446,A
USGS,08164000,1997-04-19,389,A
USGS,08164000,1997-04-20,350,A
USGS,08164000,1997-04-21,314,A
USGS,08164000,1997-04-22,278,A
USGS,08164000,1997-04-23,248,A
USGS,08164000,1997-04-24,229,A
USGS,08164000,1997-04-25,216,A
USGS,08164000,1997-04-26,210,A
USGS,08164000,1997-04-27,224,A
USGS,08164000,1997-04-28,224,A
USGS,08164000,1997-04-29,199,A
USGS,08164000,1997-04-30,187,A
USGS,08164000,1997-05-01,178,A
USGS,08164000,1997-05-02,169,A
USGS,08164000,1997-05-03,162,A
USGS,08164000,1997-05-04,152,A
USGS,08164000,1997-05-05,144,A
USGS,08164000,1997-05-06,139,A
USGS,08164000,1997-05-07,134,A
USGS,08164000,1997-05-08,131,A
USGS,08164000,1997-05-09,947,A
USGS,08164000,1997-05-10,5870,A
USGS,08164000,1997-05-11,4190,A
USGS,08164000,1997-05-12,731,A
USGS,08164000,1997-05-13,383,A
USGS,08164000,1997-05-14,261,A
USGS,08164000,1997-05-15,211,A
USGS,08164000,1997-05-16,842,A
USGS,08164000,1997-05-17,3460,A
USGS,08164000,1997-05-18,6210,A
USGS,08164000,1997-05-19,1850,A
USGS,08164000,1997-05-20,445,A
USGS,08164000,1997-05-21,421,A
USGS,08164000,1997-05-22,1600,A
USGS,08164000,1997-05-23,5190,A
USGS,08164000,1997-05-24,7890,A
USGS,08164000,1997-05-25,7390,A
USGS,08164000,1997-05-26,11900,A
USGS,08164000,1997-05-27,6720,A
USGS,08164000,1997-05-28,1030,A
USGS,08164000,1997-05-29,726,A
USGS,08164000,1997-05-30,519,A
USGS,08164000,1997-05-31,769,A
USGS,08164000,1997-06-01,974,A
USGS,08164000,1997-06-02,889,A
USGS,08164000,1997-06-03,364,A
USGS,08164000,1997-06-04,263,A
USGS,08164000,1997-06-05,549,A
USGS,08164000,1997-06-06,2620,A
USGS,08164000,1997-06-07,3970,A
USGS,08164000,1997-06-08,9520,A
USGS,08164000,1997-06-09,12600,A
USGS,08164000,1997-06-10,8620,A
USGS,08164000,1997-06-11,4190,A
USGS,08164000,1997-06-12,1890,A
USGS,08164000,1997-06-13,686,A
USGS,08164000,1997-06-14,456,A
USGS,08164000,1997-06-15,353,A
USGS,08164000,1997-06-16,296,A
USGS,08164000,1997-06-17,271,A
USGS,08164000,1997-06-18,258,A
USGS,08164000,1997-06-19,670,A
USGS,08164000,1997-06-20,475,A
USGS,08164000,1997-06-21,541,A
USGS,08164000,1997-06-22,14100,A
USGS,08164000,1997-06-23,24500,A
USGS,08164000,1997-06-24,10300,A
USGS,08164000,1997-06-25,1680,A
USGS,08164000,1997-06-26,793,A
USGS,08164000,1997-06-27,1170,A
USGS,08164000,1997-06-28,703,A
USGS,08164000,1997-06-29,422,A
USGS,08164000,1997-06-30,324,A
USGS,08164000,1997-07-01,282,A
USGS,08164000,1997-07-02,257,A
USGS,08164000,1997-07-03,239,A
USGS,08164000,1997-07-04,225,A
USGS,08164000,1997-07-05,213,A
USGS,08164000,1997-07-06,203,A
USGS,08164000,1997-07-07,191,A
USGS,08164000,1997-07-08,183,A
USGS,08164000,1997-07-09,175,A
USGS,08164000,1997-07-10,168,A
USGS,08164000,1997-07-11,162,A
USGS,08164000,1997-07-12,155,A
USGS,08164000,1997-07-13,150,A
USGS,08164000,1997-07-14,145,A
USGS,08164000,1997-07-15,139,A
USGS,08164000,1997-07-16,135,A
USGS,08164000,1997-07-17,131,A
USGS,08164000,1997-07-18,127,A
USGS,08164000,1997-07-19,123,A
USGS,08164000,1997-07-20,123,A
USGS,08164000,1997-07-21,122,A
USGS,08164000,1997-07-22,127,A
USGS,08164000,1997-07-23,123,A
USGS,08164000,1997-07-24,115,A
USGS,08164000,1997-07-25,109,A
USGS,08164000,1997-07-26,104,A
USGS,08164000,1997-07-27,102,A
USGS,08164000,1997-07-28,99,A
USGS,08164000,1997-07-29,97,A
USGS,08164000,1997-07-30,93,A
USGS,08164000,1997-07-31,92,A
USGS,08164000,1997-08-01,90,A
USGS,08164000,1997-08-02,92,A
USGS,08164000,1997-08-03,90,A
USGS,08164000,1997-08-04,87,A
USGS,08164000,1997-08-05,84,A
USGS,08164000,1997-08-06,81,A
USGS,08164000,1997-08-07,78,A
USGS,08164000,1997-08-08,78,A
USGS,08164000,1997-08-09,77,A
USGS,08164000,1997-08-10,79,A
USGS,08164000,1997-08-11,88,A
USGS,08164000,1997-08-12,78,A
USGS,08164000,1997-08-13,73,A
USGS,08164000,1997-08-14,71,A
USGS,08164000,1997-08-15,69,A
USGS,08164000,1997-08-16,65,A
USGS,08164000,1997-08-17,63,A
USGS,08164000,1997-08-18,62,A
USGS,08164000,1997-08-19,62,A
USGS,08164000,1997-08-20,64,A
USGS,08164000,1997-08-21,68,A
USGS,08164000,1997-08-22,62,A
USGS,08164000,1997-08-23,63,A
USGS,08164000,1997-08-24,59,A
USGS,08164000,1997-08-25,54,A
USGS,08164000,1997-08-26,53,A
USGS,08164000,1997-08-27,52,A
USGS,08164000,1997-08-28,51,A
USGS,08164000,1997-08-29,51,A
USGS,08164000,1997-08-30,49,A
USGS,08164000,1997-08-31,47,A
USGS,08164000,1997-09-01,46,A
USGS,08164000,1997-09-02,46,A
USGS,08164000,1997-09-03,45,A
USGS,08164000,1997-09-04,44,A
USGS,08164000,1997-09-05,44,A
USGS,08164000,1997-09-06,43,A
USGS,08164000,1997-09-07,42,A
USGS,08164000,1997-09-08,41,A
USGS,08164000,1997-09-09,41,A
USGS,08164000,1997-09-10,42,A
USGS,08164000,1997-09-11,40,A
USGS,08164000,1997-09-12,39,A
USGS,08164000,1997-09-13,39,A
USGS,08164000,1997-09-14,39,A
USGS,08164000,1997-09-15,37,A
USGS,08164000,1997-09-16,38,A
USGS,08164000,1997-09-17,39,A
USGS,08164000,1997-09-18,38,A
USGS,08164000,1997-09-19,35,A
USGS,08164000,1997-09-20,35,A
USGS,08164000,1997-09-21,36,A
USGS,08164000,1997-09-22,46,A
USGS,08164000,1997-09-23,59,A
USGS,08164000,1997-09-24,71,A
USGS,08164000,1997-09-25,118,A
USGS,08164000,1997-09-26,65,A
USGS,08164000,1997-09-27,49,A
USGS,08164000,1997-09-28,43,A
USGS,08164000,1997-09-29,40,A
USGS,08164000,1997-09-30,38,A
USGS,08164000,1997-10-01,36,A
USGS,08164000,1997-10-02,36,A
USGS,08164000,1997-10-03,35,A
USGS,08164000,1997-10-04,33,A
USGS,08164000,1997-10-05,34,A
USGS,08164000,1997-10-06,35,A
USGS,08164000,1997-10-07,42,A
USGS,08164000,1997-10-08,920,A
USGS,08164000,1997-10-09,4900,A
USGS,08164000,1997-10-10,5920,A
USGS,08164000,1997-10-11,2190,A
USGS,08164000,1997-10-12,4800,A
USGS,08164000,1997-10-13,11900,A
USGS,08164000,1997-10-14,18300,A
USGS,08164000,1997-10-15,15800,A
USGS,08164000,1997-10-16,7230,A
USGS,08164000,1997-10-17,929,A
USGS,08164000,1997-10-18,546,A
USGS,08164000,1997-10-19,408,A
USGS,08164000,1997-10-20,329,A
USGS,08164000,1997-10-21,285,A
USGS,08164000,1997-10-22,250,A
USGS,08164000,1997-10-23,221,A
USGS,08164000,1997-10-24,203,A
USGS,08164000,1997-10-25,195,A
USGS,08164000,1997-10-26,181,A
USGS,08164000,1997-10-27,169,A
USGS,08164000,1997-10-28,158,A
USGS,08164000,1997-10-29,154,A
USGS,08164000,1997-10-30,150,A
USGS,08164000,1997-10-31,149,A
USGS,08164000,1997-11-01,143,A
USGS,08164000,1997-11-02,138,A
USGS,08164000,1997-11-03,129,A
USGS,08164000,1997-11-04,124,A
USGS,08164000,1997-11-05,120,A
USGS,08164000,1997-11-06,117,A
USGS,08164000,1997-11-07,113,A
USGS,08164000,1997-11-08,109,A
USGS,08164000,1997-11-09,109,A
USGS,08164000,1997-11-10,114,A
USGS,08164000,1997-11-11,118,A
USGS,08164000,1997-11-12,355,A
USGS,08164000,1997-11-13,1590,A
USGS,08164000,1997-11-14,1880,A
USGS,08164000,1997-11-15,475,A
USGS,08164000,1997-11-16,288,A
USGS,08164000,1997-11-17,220,A
USGS,08164000,1997-11-18,184,A
USGS,08164000,1997-11-19,162,A
USGS,08164000,1997-11-20,151,A
USGS,08164000,1997-11-21,147,A
USGS,08164000,1997-11-22,140,A
USGS,08164000,1997-11-23,134,A
USGS,08164000,1997-11-24,126,A
USGS,08164000,1997-11-25,123,A
USGS,08164000,1997-11-26,120,A
USGS,08164000,1997-11-27,119,A
USGS,08164000,1997-11-28,121,A
USGS,08164000,1997-11-29,757,A
USGS,08164000,1997-11-30,1060,A
USGS,08164000,1997-12-01,326,A
USGS,08164000,1997-12-02,203,A
USGS,08164000,1997-12-03,403,A
USGS,08164000,1997-12-04,3210,A
USGS,08164000,1997-12-05,2070,A
USGS,08164000,1997-12-06,427,A
USGS,08164000,1997-12-07,282,A
USGS,08164000,1997-12-08,234,A
USGS,08164000,1997-12-09,287,A
USGS,08164000,1997-12-10,289,A
USGS,08164000,1997-12-11,206,A
USGS,08164000,1997-12-12,173,A
USGS,08164000,1997-12-13,156,A
USGS,08164000,1997-12-14,146,A
USGS,08164000,1997-12-15,141,A
USGS,08164000,1997-12-16,138,A
USGS,08164000,1997-12-17,136,A
USGS,08164000,1997-12-18,133,A
USGS,08164000,1997-12-19,131,A
USGS,08164000,1997-12-20,138,A
USGS,08164000,1997-12-21,154,A
USGS,08164000,1997-12-22,148,A
USGS,08164000,1997-12-23,167,A
USGS,08164000,1997-12-24,311,A
USGS,08164000,1997-12-25,523,A
USGS,08164000,1997-12-26,310,A
USGS,08164000,1997-12-27,226,A
USGS,08164000,1997-12-28,188,A
USGS,08164000,1997-12-29,173,A
USGS,08164000,1997-12-30,152,A
USGS,08164000,1997-12-31,139,A
USGS,08164000,1998-01-01,131,A
USGS,08164000,1998-01-02,128,A
USGS,08164000,1998-01-03,124,A
USGS,08164000,1998-01-04,124,A
USGS,08164000,1998-01-05,125,A
USGS,08164000,1998-01-06,134,A
USGS,08164000,1998-01-07,1190,A
USGS,08164000,1998-01-08,1420,A
USGS,08164000,1998-01-09,587,A
USGS,08164000,1998-01-10,304,A
USGS,08164000,1998-01-11,227,A
USGS,08164000,1998-01-12,197,A
USGS,08164000,1998-01-13,728,A
USGS,08164000,1998-01-14,270,A
USGS,08164000,1998-01-15,196,A
USGS,08164000,1998-01-16,171,A
USGS,08164000,1998-01-17,154,A
USGS,08164000,1998-01-18,144,A
USGS,08164000,1998-01-19,135,A
USGS,08164000,1998-01-20,128,A
USGS,08164000,1998-01-21,126,A
USGS,08164000,1998-01-22,126,A
USGS,08164000,1998-01-23,121,A
USGS,08164000,1998-01-24,118,A
USGS,08164000,1998-01-25,115,A
USGS,08164000,1998-01-26,114,A
USGS,08164000,1998-01-27,112,A
USGS,08164000,1998-01-28,110,A
USGS,08164000,1998-01-29,110,A
USGS,08164000,1998-01-30,109,A
USGS,08164000,1998-01-31,110,A
USGS,08164000,1998-02-01,116,A
USGS,08164000,1998-02-02,115,A
USGS,08164000,1998-02-03,122,A
USGS,08164000,1998-02-04,121,A
USGS,08164000,1998-02-05,115,A
USGS,08164000,1998-02-06,112,A
USGS,08164000,1998-02-07,109,A
USGS,08164000,1998-02-08,111,A
USGS,08164000,1998-02-09,112,A
USGS,08164000,1998-02-10,113,A
USGS,08164000,1998-02-11,408,A
USGS,08164000,1998-02-12,1380,A
USGS,08164000,1998-02-13,429,A
USGS,08164000,1998-02-14,294,A
USGS,08164000,1998-02-15,631,A
USGS,08164000,1998-02-16,1220,A
USGS,08164000,1998-02-17,2770,A
USGS,08164000,1998-02-18,1620,A
USGS,08164000,1998-02-19,1160,A
USGS,08164000,1998-02-20,1590,A
USGS,08164000,1998-02-21,753,A
USGS,08164000,1998-02-22,2030,A
USGS,08164000,1998-02-23,6470,A
USGS,08164000,1998-02-24,6920,A
USGS,08164000,1998-02-25,927,A
USGS,08164000,1998-02-26,1110,A
USGS,08164000,1998-02-27,3520,A
USGS,08164000,1998-02-28,934,A
USGS,08164000,1998-03-01,466,A
USGS,08164000,1998-03-02,338,A
USGS,08164000,1998-03-03,280,A
USGS,08164000,1998-03-04,246,A
USGS,08164000,1998-03-05,224,A
USGS,08164000,1998-03-06,210,A
USGS,08164000,1998-03-07,200,A
USGS,08164000,1998-03-08,195,A
USGS,08164000,1998-03-09,184,A
USGS,08164000,1998-03-10,173,A
USGS,08164000,1998-03-11,167,A
USGS,08164000,1998-03-12,160,A
USGS,08164000,1998-03-13,158,A
USGS,08164000,1998-03-14,167,A
USGS,08164000,1998-03-15,190,A
USGS,08164000,1998-03-16,1310,A
USGS,08164000,1998-03-17,5480,A
USGS,08164000,1998-03-18,3260,A
USGS,08164000,1998-03-19,652,A
USGS,08164000,1998-03-20,402,A
USGS,08164000,1998-03-21,300,A
USGS,08164000,1998-03-22,250,A
USGS,08164000,1998-03-23,219,A
USGS,08164000,1998-03-24,200,A
USGS,08164000,1998-03-25,186,A
USGS,08164000,1998-03-26,175,A
USGS,08164000,1998-03-27,167,A
USGS,08164000,1998-03-28,160,A
USGS,08164000,1998-03-29,154,A
USGS,08164000,1998-03-30,147,A
USGS,08164000,1998-03-31,141,A
USGS,08164000,1998-04-01,137,A
USGS,08164000,1998-04-02,135,A
USGS,08164000,1998-04-03,135,A
USGS,08164000,1998-04-04,133,A
USGS,08164000,1998-04-05,132,A
USGS,08164000,1998-04-06,130,A
USGS,08164000,1998-04-07,127,A
USGS,08164000,1998-04-08,126,A
USGS,08164000,1998-04-09,123,A
USGS,08164000,1998-04-10,121,A
USGS,08164000,1998-04-11,118,A
USGS,08164000,1998-04-12,116,A
USGS,08164000,1998-04-13,114,A
USGS,08164000,1998-04-14,113,A
USGS,08164000,1998-04-15,112,A
USGS,08164000,1998-04-16,111,A
USGS,08164000,1998-04-17,108,A
USGS,08164000,1998-04-18,108,A
USGS,08164000,1998-04-19,119,A
USGS,08164000,1998-04-20,123,A
USGS,08164000,1998-04-21,114,A
USGS,08164000,1998-04-22,105,A
USGS,08164000,1998-04-23,101,A
USGS,08164000,1998-04-24,98,A
USGS,08164000,1998-04-25,96,A
USGS,08164000,1998-04-26,93,A
USGS,08164000,1998-04-27,93,A
USGS,08164000,1998-04-28,93,A
USGS,08164000,1998-04-29,91,A
USGS,08164000,1998-04-30,89,A
USGS,08164000,1998-05-01,86,A
USGS,08164000,1998-05-02,84,A
USGS,08164000,1998-05-03,81,A
USGS,08164000,1998-05-04,79,A
USGS,08164000,1998-05-05,78,A
USGS,08164000,1998-05-06,77,A
USGS,08164000,1998-05-07,75,A
USGS,08164000,1998-05-08,73,A
USGS,08164000,1998-05-09,71,A
USGS,08164000,1998-05-10,69,A
USGS,08164000,1998-05-11,67,A
USGS,08164000,1998-05-12,65,A
USGS,08164000,1998-05-13,63,A
USGS,08164000,1998-05-14,62,A
USGS,08164000,1998-05-15,61,A
USGS,08164000,1998-05-16,60,A
USGS,08164000,1998-05-17,58,A
USGS,08164000,1998-05-18,56,A
USGS,08164000,1998-05-19,55,A
USGS,08164000,1998-05-20,53,A
USGS,08164000,1998-05-21,52,A
USGS,08164000,1998-05-22,50,A
USGS,08164000,1998-05-23,49,A
USGS,08164000,1998-05-24,48,A
USGS,08164000,1998-05-25,46,A
USGS,08164000,1998-05-26,45,A
USGS,08164000,1998-05-27,44,A
USGS,08164000,1998-05-28,43,A
USGS,08164000,1998-05-29,43,A
USGS,08164000,1998-05-30,43,A
USGS,08164000,1998-05-31,41,A
USGS,08164000,1998-06-01,40,A
USGS,08164000,1998-06-02,38,A
USGS,08164000,1998-06-03,37,A
USGS,08164000,1998-06-04,36,A
USGS,08164000,1998-06-05,36,A
USGS,08164000,1998-06-06,34,A
USGS,08164000,1998-06-07,45,A
USGS,08164000,1998-06-08,93,A
USGS,08164000,1998-06-09,68,A
USGS,08164000,1998-06-10,50,A
USGS,08164000,1998-06-11,42,A
USGS,08164000,1998-06-12,38,A
USGS,08164000,1998-06-13,36,A
USGS,08164000,1998-06-14,34,A
USGS,08164000,1998-06-15,33,A
USGS,08164000,1998-06-16,36,A
USGS,08164000,1998-06-17,65,A
USGS,08164000,1998-06-18,40,A
USGS,08164000,1998-06-19,33,A
USGS,08164000,1998-06-20,31,A
USGS,08164000,1998-06-21,29,A
USGS,08164000,1998-06-22,28,A
USGS,08164000,1998-06-23,27,A
USGS,08164000,1998-06-24,26,A
USGS,08164000,1998-06-25,25,A
USGS,08164000,1998-06-26,25,A
USGS,08164000,1998-06-27,24,A
USGS,08164000,1998-06-28,24,A
USGS,08164000,1998-06-29,25,A
USGS,08164000,1998-06-30,24,A
USGS,08164000,1998-07-01,24,A
USGS,08164000,1998-07-02,24,A
USGS,08164000,1998-07-03,28,A
USGS,08164000,1998-07-04,27,A
USGS,08164000,1998-07-05,26,A
USGS,08164000,1998-07-06,24,A
USGS,08164000,1998-07-07,23,A
USGS,08164000,1998-07-08,22,A
USGS,08164000,1998-07-09,21,A
USGS,08164000,1998-07-10,20,A
USGS,08164000,1998-07-11,19,A
USGS,08164000,1998-07-12,20,A
USGS,08164000,1998-07-13,21,A
USGS,08164000,1998-07-14,18,A
USGS,08164000,1998-07-15,16,A
USGS,08164000,1998-07-16,16,A
USGS,08164000,1998-07-17,15,A
USGS,08164000,1998-07-18,14,A
USGS,08164000,1998-07-19,14,A
USGS,08164000,1998-07-20,15,A
USGS,08164000,1998-07-21,15,A
USGS,08164000,1998-07-22,15,A
USGS,08164000,1998-07-23,14,A
USGS,08164000,1998-07-24,15,A
USGS,08164000,1998-07-25,14,A
USGS,08164000,1998-07-26,19,A
USGS,08164000,1998-07-27,21,A
USGS,08164000,1998-07-28,15,A
USGS,08164000,1998-07-29,12,A
USGS,08164000,1998-07-30,11,A
USGS,08164000,1998-07-31,11,A
USGS,08164000,1998-08-01,11,A
USGS,08164000,1998-08-02,11,A
USGS,08164000,1998-08-03,11,A
USGS,08164000,1998-08-04,11,A
USGS,08164000,1998-08-05,11,A
USGS,08164000,1998-08-06,12,A
USGS,08164000,1998-08-07,18,A
USGS,08164000,1998-08-08,12,A
USGS,08164000,1998-08-09,26,A
USGS,08164000,1998-08-10,35,A
USGS,08164000,1998-08-11,23,A
USGS,08164000,1998-08-12,17,A
USGS,08164000,1998-08-13,16,A
USGS,08164000,1998-08-14,17,A
USGS,08164000,1998-08-15,16,A
USGS,08164000,1998-08-16,14,A
USGS,08164000,1998-08-17,64,A
USGS,08164000,1998-08-18,56,A
USGS,08164000,1998-08-19,34,A
USGS,08164000,1998-08-20,30,A
USGS,08164000,1998-08-21,30,A
USGS,08164000,1998-08-22,169,A
USGS,08164000,1998-08-23,2860,A
USGS,08164000,1998-08-24,6330,A
USGS,08164000,1998-08-25,4230,A
USGS,08164000,1998-08-26,570,A
USGS,08164000,1998-08-27,307,A
USGS,08164000,1998-08-28,198,A
USGS,08164000,1998-08-29,155,A
USGS,08164000,1998-08-30,123,A
USGS,08164000,1998-08-31,104,A
USGS,08164000,1998-09-01,90,A
USGS,08164000,1998-09-02,79,A
USGS,08164000,1998-09-03,71,A
USGS,08164000,1998-09-04,64,A
USGS,08164000,1998-09-05,59,A
USGS,08164000,1998-09-06,54,A
USGS,08164000,1998-09-07,53,A
USGS,08164000,1998-09-08,51,A
USGS,08164000,1998-09-09,51,A
USGS,08164000,1998-09-10,59,A
USGS,08164000,1998-09-11,4800,A
USGS,08164000,1998-09-12,14600,A
USGS,08164000,1998-09-13,13800,A
USGS,08164000,1998-09-14,4060,A
USGS,08164000,1998-09-15,1990,A
USGS,08164000,1998-09-16,7850,A
USGS,08164000,1998-09-17,14700,A
USGS,08164000,1998-09-18,12700,A e
USGS,08164000,1998-09-19,4300,A e
USGS,08164000,1998-09-20,1650,A e
USGS,08164000,1998-09-21,580,A e
USGS,08164000,1998-09-22,364,A
USGS,08164000,1998-09-23,279,A
USGS,08164000,1998-09-24,234,A
USGS,08164000,1998-09-25,202,A
USGS,08164000,1998-09-26,177,A
USGS,08164000,1998-09-27,157,A
USGS,08164000,1998-09-28,145,A
USGS,08164000,1998-09-29,133,A
USGS,08164000,1998-09-30,121,A
USGS,08164000,1998-10-01,114,A
USGS,08164000,1998-10-02,110,A
USGS,08164000,1998-10-03,108,A
USGS,08164000,1998-10-04,102,A
USGS,08164000,1998-10-05,99,A
USGS,08164000,1998-10-06,1290,A
USGS,08164000,1998-10-07,5500,A
USGS,08164000,1998-10-08,3190,A
USGS,08164000,1998-10-09,517,A
USGS,08164000,1998-10-10,279,A
USGS,08164000,1998-10-11,200,A
USGS,08164000,1998-10-12,159,A
USGS,08164000,1998-10-13,137,A
USGS,08164000,1998-10-14,121,A
USGS,08164000,1998-10-15,111,A
USGS,08164000,1998-10-16,105,A
USGS,08164000,1998-10-17,101,A
USGS,08164000,1998-10-18,6420,A
USGS,08164000,1998-10-19,57900,A
USGS,08164000,1998-10-20,55000,A
USGS,08164000,1998-10-21,24100,A
USGS,08164000,1998-10-22,11500,A
USGS,08164000,1998-10-23,2300,A
USGS,08164000,1998-10-24,916,A
USGS,08164000,1998-10-25,689,A
USGS,08164000,1998-10-26,571,A
USGS,08164000,1998-10-27,497,A
USGS,08164000,1998-10-28,680,A
USGS,08164000,1998-10-29,827,A
USGS,08164000,1998-10-30,553,A
USGS,08164000,1998-10-31,427,A
USGS,08164000,1998-11-01,563,A
USGS,08164000,1998-11-02,2880,A
USGS,08164000,1998-11-03,5340,A
USGS,08164000,1998-11-04,3560,A
USGS,08164000,1998-11-05,678,A
USGS,08164000,1998-11-06,537,A
USGS,08164000,1998-11-07,458,A
USGS,08164000,1998-11-08,517,A
USGS,08164000,1998-11-09,548,A
USGS,08164000,1998-11-10,449,A
USGS,08164000,1998-11-11,383,A
USGS,08164000,1998-11-12,1690,A
USGS,08164000,1998-11-13,12100,A
USGS,08164000,1998-11-14,24800,A
USGS,08164000,1998-11-15,29800,A
USGS,08164000,1998-11-16,17000,A
USGS,08164000,1998-11-17,7570,A
USGS,08164000,1998-11-18,1460,A
USGS,08164000,1998-11-19,951,A
USGS,08164000,1998-11-20,757,A
USGS,08164000,1998-11-21,628,A
USGS,08164000,1998-11-22,536,A
USGS,08164000,1998-11-23,472,A
USGS,08164000,1998-11-24,431,A
USGS,08164000,1998-11-25,406,A
USGS,08164000,1998-11-26,384,A
USGS,08164000,1998-11-27,364,A
USGS,08164000,1998-11-28,345,A
USGS,08164000,1998-11-29,331,A
USGS,08164000,1998-11-30,317,A
USGS,08164000,1998-12-01,303,A
USGS,08164000,1998-12-02,291,A
USGS,08164000,1998-12-03,282,A
USGS,08164000,1998-12-04,276,A
USGS,08164000,1998-12-05,277,A
USGS,08164000,1998-12-06,263,A
USGS,08164000,1998-12-07,257,A
USGS,08164000,1998-12-08,1550,A
USGS,08164000,1998-12-09,1820,A
USGS,08164000,1998-12-10,475,A
USGS,08164000,1998-12-11,568,A
USGS,08164000,1998-12-12,1680,A
USGS,08164000,1998-12-13,3030,A
USGS,08164000,1998-12-14,1000,A
USGS,08164000,1998-12-15,487,A
USGS,08164000,1998-12-16,367,A
USGS,08164000,1998-12-17,314,A
USGS,08164000,1998-12-18,288,A
USGS,08164000,1998-12-19,274,A
USGS,08164000,1998-12-20,264,A
USGS,08164000,1998-12-21,257,A
USGS,08164000,1998-12-22,250,A
USGS,08164000,1998-12-23,242,A
USGS,08164000,1998-12-24,236,A
USGS,08164000,1998-12-25,230,A
USGS,08164000,1998-12-26,225,A
USGS,08164000,1998-12-27,221,A
USGS,08164000,1998-12-28,218,A
USGS,08164000,1998-12-29,215,A
USGS,08164000,1998-12-30,211,A
USGS,08164000,1998-12-31,207,A
USGS,08164000,1999-01-01,207,A
USGS,08164000,1999-01-02,255,A
USGS,08164000,1999-01-03,1440,A
USGS,08164000,1999-01-04,1300,A
USGS,08164000,1999-01-05,342,A
USGS,08164000,1999-01-06,266,A
USGS,08164000,1999-01-07,238,A
USGS,08164000,1999-01-08,226,A
USGS,08164000,1999-01-09,217,A
USGS,08164000,1999-01-10,205,A
USGS,08164000,1999-01-11,195,A
USGS,08164000,1999-01-12,190,A
USGS,08164000,1999-01-13,188,A
USGS,08164000,1999-01-14,185,A
USGS,08164000,1999-01-15,181,A
USGS,08164000,1999-01-16,179,A
USGS,08164000,1999-01-17,178,A
USGS,08164000,1999-01-18,175,A
USGS,08164000,1999-01-19,173,A
USGS,08164000,1999-01-20,171,A
USGS,08164000,1999-01-21,169,A
USGS,08164000,1999-01-22,168,A
USGS,08164000,1999-01-23,164,A
USGS,08164000,1999-01-24,159,A
USGS,08164000,1999-01-25,155,A
USGS,08164000,1999-01-26,152,A
USGS,08164000,1999-01-27,151,A
USGS,08164000,1999-01-28,154,A
USGS,08164000,1999-01-29,158,A
USGS,08164000,1999-01-30,163,A
USGS,08164000,1999-01-31,158,A
USGS,08164000,1999-02-01,150,A
USGS,08164000,1999-02-02,145,A
USGS,08164000,1999-02-03,143,A
USGS,08164000,1999-02-04,141,A
USGS,08164000,1999-02-05,140,A
USGS,08164000,1999-02-06,139,A
USGS,08164000,1999-02-07,139,A
USGS,08164000,1999-02-08,139,A
USGS,08164000,1999-02-09,138,A
USGS,08164000,1999-02-10,136,A
USGS,08164000,1999-02-11,144,A
USGS,08164000,1999-02-12,180,A
